"Call Id","Words","Prospect"
"712397013","hi I am just wondering if I could talk to Martha if she's available networking group with her nose women networking group okay girl our air conditioner a couple weeks like spend $700 has it again alright I could be at work for a month a couple weeks see it was a couple weeks just wondering I have to think about come give us a quote and then I remembered our Network checking to see I just want to restore thank you this Friday and then our basement 1st yesterday and a fantastic week at our house part of following Friday and Lucas I don't know if that makes a difference in terms of order what is the normal like just on average our hair conditioner run okay okay okay okay what's his name okay Victoria hey lmar perfect Avenue 509 639 4967 Victoria summer at homeinstead.com yeah instead yep okay sounds good okay thanks okay bye ","Sales"
"1051766005","the great date of birth is Maria speaking how can I make a smile good morning sweet Maria Maria Maria we have a sump pump that is not working and hear something else I'm wondering anyone come over tomorrow while you why we are Vision a sale of our house but they found when they diction that sometimes working and you know we can't feel the deal fixed no problem have availability for tomorrow actually for just a sec okay great that was so so well formation and realign modem price so it's not coming on at me or is it just is going on with Greg one of the symptoms here I just won't start up and it doesn't seem to never have water yeah I don't know what the problem is the new motor or what let it come back and install it for you Grace beforehand the Meat Block give you a price good hope you're not on the clock when he goes to come back so haven't do that or yes happy Heather would Court and you are number daughter's game actually giving myself 519 seven one nine seven zero three this is Grace he will go over everything women amazing then go ahead with what he's done he's there I have a second call of the day he's got one call in the morning so I can get in there call of the day so I will give you a call my cell like a minute before he arrived so approximately 6 hard to say that and yeah probably 12 to 12 okay awesome so much okay already bye ","Service"
"1051848841","okay I am having issues with my air conditioner I had a repair guy and not from you by and take a look at it and I'm still having issues with it so I'm trying something completely have the flooding going around the air conditioner and the first repair guy said well you know if it was really needed and probably causing the flooding but since I'm walking over to a new filter and I'm not getting any before it wasn't hitting the temperatures that they're setting it out it's it insured now so lots of condensation water pulling up being drinking the there's some in framing so the waters getting to the framing which is going to just avoid the mold deal with this issue it's this and it's not draining directly into the drainage on the surgery and it's kind of like pulling incorrectly person Kimball I am GL GL 90s supposed to go 0 a 9 phone number press call to say this one and I just changed it so I have to lie pull the phone away from my ear and change directory well and this call so if you want to give me a shout when I can alright it's 246-0920 oh no or 920 I just Google you should also say that I I'm not big air conditioner I don't know much about the money here there's like a failure Panna supposed to collect condensation I asked the first guy that came by if he could like clean it out like maybe it's a little bit blocked or something's going on there and he's there's no way to access it it's covered over by paneling so would have to be and I would even know how you access back is there any chance you guys work weekends or not okay nights or not a problem with this have to be after 5:36 at the latest my guys work is the last one was actually where I can do some people prefer to do a first call of the day cuz then a side door when I get there but there is a 7:30 now that's kind of how long he's going to be there I'm probably going to be like me okay what's up when when can he I have a first available first available yeah you right now I can put her time how you know what this is the best way to do this just based off of me having to take off work would be have to two weeks head out to pick up a so let's shoot for something to eat now 43 Friday I don't have a calendar for early call them yeah I mean enough Forrest the real alright so sorry Goldfish Memory was okay ","Service"
"712202012","calling on I have an air conditioner and we've been having problems and from you guys I don't know whether it was a year ago or 3 years ago so I really 404 McKenzie Avenue has installed the first season went great I think season we started getting water pooling like a furnace in coming out for icing up inside inside to register lagging inside our house I think it was because there is low coolant in it or something or or you know refrigerant in it and I thought that was weird to sharing it was like basically it was new and then I think I don't know the service that's right now I need done on a new one she got it cuz I know that I think you refrigerant in it at least one 2017 yeah the last year and yeah I guess my question I wouldn't normally happens I guess you're in the shower every year and I refrigerant and my Christian Warren things and you know what what is going to be covered as I'm nervous okay okay okay okay is it okay I mean I imagine if it's leaking there must be parts and and the fact that it's not holding refrigerant you know like that would not be covered okay I just wanted to clarify if it's my technician there must be over stuff that system you know I don't understand how they work okay tomorrow morning or afternoon if anyone is around we drop me off at work at around 8:30 so as long as you're like we could just meet there for 9 o'clock so no lie 30 + from the rush hour so I'm going to be home at 9 but earlier construction update line Commissioners now and you know like do you like that show me a man before Anaheim you know stuck in traffic I'll just let him know he'll be 5 minutes later but I'm on my way to work so I'm residential so I'll give you my cell is 6 eight seven seven talking about the first one at 9 so yeah okay ","Service"
"1051869960","get final service this is a how to make me smile I am just following up furnace filter cos order to me my name is Hugh Mitchell are you okay wait 4 days the first part of week I'm going Maria has it out bye okay thank you you're welcome I know bye ","Service"
"1051924740","Maria thinking how to make a smile Maria it's Linda poledo and we are packing at our yesterday no I want to know how I can personally get a hold of John Minas by email or phone number holidays this week there and then buy something I can help you with before hand or no job no is John so you want to contact Direct see this email not for by quickly a good night as in John yeah hi Nan Simon home service.com sign in homes servers Jay final at finest Home Services dot or service.com services so much okay bye ","Service"
"1051947461","I have a printer I just wanted to give you an estimate or some rusty and you have done the basement your basement for electrical and plumbing and so far so I'm 20 so basically we would need toilet in the sink roughness Bella's cheek boat the 17 feet long of old play pipe that has crossed party tonight at that particular part when he be just around with new line I meant the main the crown that our call going here and I will I'm hungry before Ashley ARG I see has died Manitou and Dr are you on Mom's phone at all but my in-laws actually your address 341 Vancouver Street View four 1/7 four five nine seven seven 1303 I'm sure it's Kurt grg I see Ashley a sh Al e why at gmail.com last how you heard about it I just found Google get out one of our plumbers here now Timbercrest know I'm pretty much open I guess this point I'm and I think the sooner the better right now so yeah what I thought Friday second call of the day before he arrived you want to before must be a half an hour I'm not too far from the house so I got I don't actually live in the house right now but just give me a call then okay bye ","Service"
"1051970453","until this morning to make file not yes I was just calling to see what the time frame might be we have been we've been trying to figure it out we don't know what it is that's leaking underneath we've probably right you never things they only have an appointment for today you know know we have I just calling to see if what your plans might be okay yes now I've got seven eight Friday would available now How likely is it leaking is Ashley we just keep putting towels under in link just keep mopping it up so appointment for Friday first thing in the morning if something comes up that we will give you a call this bump your head yes so what the first thing in the morning what time was between 8 and 8:30 between 8 9 30 okay okay I'll book dots and look yeah call if there's anything else and I'll call you if we figure anything I we've been trying to figure it out ourselves from all morning it was like ohh my gosh not yeah okay so I had to have we done for you before you've been in just one then at least a couple years ago so well now that you're a half ago I guess just to do in the bathroom the tub was just to seal it and stuff so what is your address please Steve alley questions and you are the boys phone number 209-319-1414 South So and I've got another one 500-961-2119 is that home that must have been the I probably work but bye I hope those you and you're not at home and number of our so you know now so just let you know they will get this tonight correct spot so come on really first give you an accurate price on repairs go ahead and repair since my mom and when he's done he's going to take the past he's a MasterCard okay for Friday for me in the morning and we will give you a call first I'm sure you're available to do okay cuz you guys okay and I don't know if it is a Moen faucet mean I don't know if it's a me to do with that and that's only about a year and a little bit old so just in case tools yeah just have a quick but if you didn't that's fine if you wanna find price so cars come back you're not there okay I hope that's alright you very much bye bye ","Service"
"1052067941","it's a great smile hi Maria to make that appointment to have an electrician come out we have a doorbell that is functioning we had change the doorbell it was around the same time when it was Mark who is here Mike Mark hi yeah he was here at the time we had he was doing some trouble shooting with our primer in the backyard and he kind of work front well we have an electrical GFI unit there so we got that all settled the scene as soon after he has gone our doorman wasn't work so I'm not sure what happened so decide to go out and buy another call and we acted it but still nothing wrong okay yeah I don't know what's going on 2/3 hour to it or no help hours Coletta call holders power light up doesn't light up so there's power at the Box inside house trim it and Powers has been with saying I guess yeah we friend who just had one of those testers you know to see and apparently it was power that makes any sense okay 2:07 Wallingford Avenue +519-473-700-6054 ask for sale yes No Way Suite so I was looking at either the week after or something in the afternoon on the 22nd what from noon on or after work so that's okay I will put it in the notes here so yeah city sex and then I will put fine I will have someone call out with 15 minutes or half hour before they arrive not sure alright I will smell you know if it is a do with what I did offer me his card alright it's Cody I'm related pause in this $9 Bill comma space from then on he'll let you know exactly what the problem is okay okay okay that was fine yeah birth and then when they check these are hard thanks electric rates as well okay bad day cuz then we'll have someone out there okay unless 22nd early afternoon yes Maria okay bye ","Service"
"1052103514","Maria bye yes it's previous calling I think that need to have somebody come out and look at my central air with me kind of turning on outside on the unit acronym a while but it won't turn on it's really kind of just making the noise kind of cuz sometimes it comes on and sometimes it doesn't problem of my furnace yes 1/68 Travis m p r e v i t h e n Trevor been Street phone number 509-439-1064 yes have your email address here there do you said 1 PA yes love to see here are you home I am for the furnace yes okay let me just see here I know I don't have anybody available for today can get the girls there for tomorrow at work so what times are available I've got more afternoon so it'll be from move on birthday morning 413-8830 okay that'd be good have better alright so that's Thursday the 9th at 9:30 with Carl so great you too bye bye bye ","Service"
"1052109789","services with a know how to make me smile but you guys do plumbing to write yes it is okay cuz I've had you over for electric stuff but my when I can't log is John all I can do I mean it's better yes I'm just wondering how much you charge for that so it the same as our electrical calls if they can take a look and prices and repairs are alright okay I mean I think what tool anyway we'll probably just yeah so so yeah if you just makes it would cost a lot of money right okay so can you come out today today no I do have a plumber available tomorrow tomorrow at what time I could you have him out there between 10 and 12 okay that works okay your address now it's 201 Concord Street Oriole yes I hope this is your phone number cell 210-623-4358 alright I'll put it will be right there in the morning okay he's going to call before he comes to how much my let him know maybe you're well ","Service"
"711786950","between 30 ","Service"
"1052142923","Christmas my husband can help you make me smile this is Doug calling someone from your other you just called me that way so we are good month can a schedule look like so look for the bathroom fan correct okay alright just you don't have you on our Drive food booze app riot Mr status bathroom fan satellite internet are you there hi Chris yes doesn't 70 South Cross Road East 34 Park Road East units 3:34 and protocol there is I don't have printer I don't have I will Google it cuz I do need it to get into my car so what is your a r i s t o will you when I'm McCourt are used to be not shoot a lot of work for me there and this is the best number yes this late I was one of my electricians now was your time that just let you know they are just for the 16 possible now I have Thursday available and it will be in the afternoon from on some side work okay I will put you in for that 9 and I will have someone from meant by 5:10 o'clock 30 and 1 like a 4 minute heads up before he's on his way home yeah so you're probably like Thursday afternoon like at 12 okay still early afternoon so I will have someone give you a call like no one how far ahead but he's fine now I have okay bye ","Sales"
"711709595","is Maria thinking hoping to make this now bathroom fan we certainly look for a replacement or is a problem there or if it's the places so Burger how we work my price on a new $59 so give you an accurate price upfront price before we start any work the little Parts if they don't have it on this car come back and install this for you okay I have next week or so my number I'll give you a call as soon as 297 + 1 eight no problem I will see you as soon as bye ","Sales"
"711705204","Department was going to call you back tomorrow as well ","Service"
"1052181209","Antenna Service Maria speaking how can I make a smile hi period that will sorry yes I'd like to set up an appointment for to meet people for one moment hi there sorry about that yes I know you too in a point or two depending on what you think is necessary the first one I was thinking this person that I would like with me on the house would be a furnace air conditioning person and then person perhaps a plumber I know what is the issue with the furnace AC kids first problem is that there is a humidifier on my furnace and is to be leaking all over the basement floor and it's just dripping crazy early to the extent it is flowing into the finish part of the basement there and cars no box the AC is is working fine like it's it's not going off but it's just this water issue and I'm just seeing if we remove that whole life old is an old humidifier system House was built in 75 I think and filter it's all instead yeah it's just all over the place and I believe there is a clear plastic to is it Mom don't Reigns from this humidifier thing and it seems to be all not the water is this going back and straighten all over the floor I have you change the estimated Power Pad recently cuz he's 10 to 4 Centigrade pause in but I do have a lot ohh it's a yes no problem was never know so I was dealing with the furnace part of it here's where the plumbing part litter not finished basement house covered up basement floor drain so the water district from furnace is trying to get to a dream cuz the floor is slightly is slanted but there's nowhere for it to drain to because wherever the drain is located discovered and we have to locate that floor drain fault cutting into we're moving or drink our beds like that's just crazy and also yeah okay it's just that's the next thing on the list bye for more plants or is that no it's not please let me just finished a pack and then we will get the locate the drain it's all covered up by style or color of the wall and I believe during this looks great the low walls so that would mean the plumber who do with meat sauce and what not through the the wall off the baseboard with heart saturated to locate strain my name is Ron our own Todd Ross ohh our ohh s Ki is 40 bills Mount Road London Hills mouth I also left one were still smelled Road I've had that Glen Collier fishing a couple of times since I've lived here purchase the house about here I will get the girls out there to see what the problem is and then go from there now memo this coming and then what we will stop the calls like I'll also okay so alright do I hang up I don't okay you're just going to arrange this that first just down here it'll be Charles Powell for us to look at the fire or something removing it so it made me miss Fox Lake just me Swinging right over to clear to Ashley test so I will now I I don't have them available for this way and it wait til tomorrow or if not tomorrow would be good now I do have tomorrow's Wednesday I have an appointment tomorrow what time or two I have first in the morning but terrible last early first thing in the morning but that would be pretty okay I know they will be a 9 times but not he'll come and we will go over everything let me know first of all what not a problem we'll head out here the word and when his Visa or Mastercard there is a list of what I always no problem or Patty images if they know this year okay Scarborough for tomorrow morning so at a point he will did you want to schedule the plumber right now or do you want to see what the car but I will but I've got the two other sort of related issues and then tell me if Carl's Origins okay so bring location I want ring be freed up and covered and left on covered so that any Water emergency the water to be saying least we'll have drinks group hopefully so that's I guess the first issue so like I said we would have to cut through the wall to see what remove to free up the floor drain super see the second thing is on the corner of the basement and Rick the size the water heater and it's showing up in the area of the basement and I don't know if this problem is related to the floor drain problem because water schooling but I have black mold growing on board crate corner but it's located several feet away from where I think the floor drain is so I'd like to possibly price where that water my friend full moon no I will have time for this one who are you know okay and I've got more Plumbing issues the next issue is 5 this would go for him I don't know where the water shut off valve is for the tire house like when it comes from the street I have no idea where that is located if locate that for me and just tell me where it is and two other locate issues the backyard spigot faucet never four-door Lottery I like to turn those off in the winter time and I cannot find the valves downstairs in the basement to turn off the outside Grace hi figure out we're going out to the outside there's there's not to be shut off somewhere yeah that kind of always fine so I'll know where to look okay and the other thing is if Brian could also trace the shut off valve for the garage it our faucet for the bows I don't know where that is located no problem alright then I'd like to show him some toilets in the house and this with the toilets is that when you flush toilets now I don't think we stylist our old water saver type write it but I might be wrong but when you flush it where is the hasn't been any issue with thing of it is there is just very little water in the pool and I have one toilet which has considerably more water in the pool I'm just wondering if he could explain or tell me or if there might be an issue why one toilet should have so much water in the pool other toilets just a very small amount they're working ER work there Florence's is going down into this with those Plumbing issues now I I've totally forgot something for Charles the AC guy there was another item to add to his list well as far as I know I'm honest care package with Reliance okay so the furnace and when they came in they traced some kind of drainage tube what her from my air conditioning unit and they told me that she was Liz attached to the ceiling in the unfinished basement and it would across the ceiling it went directly into a sewer pipe and he told me that was a case he said cuz that any issues with the sewer Heights mites plug this to coming for the AC and he said it's not it's not draining properly this is another to talking about the side from the aside from the humidifiers yeah he said that it's not too cold and if you ever got the furnace put in that they would they would do it because of the way the AC is being trained so I would like his opinion on that if this DM says he's going outside for well I can't tell you for sure but it looks like it's not it's Lexie clear to those directly from the air conditioner YouTube the sewer pipe if by passes furnace itself I believe it just goes right across the ceiling to a sewer pipe from you know the flashing and whatever of the toilets above and I'm wondering if because when they model they covered up the floor drain I think that should be grating for drain in the basement or something the problem so that's another issue to look at 4 yeah you'll have a look I will be there as well so anything else that you may find it show that that you told us let us know okay is this is Charles Rock snow shovel shovel with legal sharvil Charles well it was careless smells like more morning first Bible is available c h a s h a r v e l GTL b as in Bob terrible charbel Valley okay then for the AC and furnace and now what is L for Ryan Ryan I have them there get him out there tomorrow as well apps for school in the morning so it was Black second calls for some co-pay we can give you a credit half hour before he arrives will Cherry so it might be might be 9:30 might be just plug that way I know if we got another emergency like they will have them give you a call okay okay alright I will put here for tomorrow second call of the day that would be like around between 10 and I will have someone give you a confirm like 4/8 is now in the morning it will state morning is at 11 a.m. 11 the fuck you want to like to check how many afternoon like after 1:00 I'll quit after 1 p.m. and then confirm give you a call after okay and will that be another $99 for him know I will always work is probable come in and then I still go to ever give you an accurate price for the Dominion so force me to come I will void the suspect has your booking all of the same time so there will be no dispatch for for Ryan okay you'll price on his work and then go from there and fix that you can't collect back track these down which will work itself be nice a flying go ahead with the actual work tomorrow or what they have another time do the work thing but I still cannot Lisa bullshit alright will thank you very much for all your information so I'm okay so we love you so much bye ","Service"
"711689133","wondering if I could schedule a service call we're on examples are an appliance in Forever 46 Grover Street 4745 Thursday if you have any spots available Dora ","Service"
"1052552199","since it's going fine at home services most important to us please stay on the line and we'll be right with you so calling for Paul mile or no do you have some on carries a $109 emergency yeah I'm not sure what he would have with me irrelevant having past you and what's your name and the last and what address is it for William William Street scores and your phone number so 911 five nine seven one eight one eight Circle K and we have had this problem before train line is Todd I was there is a closing the basement right okay well I'll get a hold of him and have him get back to me shortly ","Service"
"1052668471","invited Home Service hello this is Mrs Patel Ignace yes so I might might been downstairs and they are seeing the animal smiling and he's like download Download Mania I just grab grandpa pulled moment play Sorry okay sorry I just want to call the technician cuz he's already left don't Denny Lake right now yeah because I panic I Was Alone Home Alone I saw that I called but then Mike came and they went out there's and they're like ohh my God Battle Force Base this stuff happens I'd like to the regular one I just don't want you to go to like that running immediately like I will money period we go down like 3 times a day and just anything try this again I really appreciate it I bought waste anybody's time past this more happy to come out but if you're still don't think that's what it is then I'm barely 1617 cuz I was home alone from Langer electric with this known fair enough so if you call but if anything I will give you a call thank you bye ","Service"
"710978924","0451 thank you bye bye ","Service"
"710929232","I'm on my way to do it I want to talk somebody about the bar or whatever you need to come home like if I can get an idea but I'm going to the phone Prime it's Erin at Aqua star star star for a week in the pressure relief valve them Heart come over here place in person or Nickerson I'm open to being slightly cheaper comma 5 foot but they're kid Neil Young fine but when I say yeah I say I think around 9 or so I'm at Brown Raymond swimming girlfriend for Mr well are you know you're cool that's all one word yeah r y v i believe 10519 seven seven seven 18 people Garden bro YouTube air handler ","Sales"
"1052712570","it's a great day at me smile hi I had just vents that has never worked since 96 probably some stuff service people to see if they could bring in a camera and see where the fuck is this they they were never able to help me out so I thought maybe I try bummer do something for paranoia if we need something long enough yeah so unfortunately we don't we've had some pretty interesting of where to put the camera and we we don't force you're welcome ","Service"
"1052762541","this is Diana Schwab is a plumbing guy every what's going ","Service"
"710747386","how do I turn off the power supply to leave because I can't remember High School North I'm just wondering I'm looking for I'm looking for a fishing Google would be able to do you have a phone with a car available okay if you don't answer 10 Gibson 83 5 okay okay okay ","Service"
"1052832907","yeah I like week we can schedule to come out tomorrow let's see if you had availability be $50 Pat dispatch will give you an accurate price when you need them then he'll come like this just tell me where it cost me a little cost me Rosen hey I am so not ready yeah plumber Precinct is easy but you know if you come in I'll wait til I persuade that how much beautiful lips question my regular space like at 200-400-1623 so I know he's been a bad price varies ","Service"
"1052884954","it's a great day so this Maria then how can I make a smile hi Maria I don't know if Linda and I had a washer and dryer do you one electric running point on this phone only to discover that the old dryer so love science is hard Wired from Briar pal new dryer not be not removed and of course the new one could not be installed and make you wiring and panelist this call for the new buyer knows what's the availability of time should be alright get someone to see here tomorrow I'm I will have all goes well your call what does the available like this to give you a call half hour 4 or 15 minutes before I can do that I was supposed to work tomorrow this is turning into a bit of a fiasco here so I can make myself available great I will ask her to call and then what's available realtor I guess it's the afternoon good morning cuz I know there is some off for the more rate the holiday weekend this one something Monday yeah yeah if something can be done let you know those were on a Saturday or Corey's not I'm going to have my full we do have to say yes we do have emergency after hours call and then they will get the way and then we'll come out and I'm going with whatever you know if tomorrow out if someone who's in they would have to assess first witness it done and then go from there if he is able to come except to work so if he's able Mars been is he will he needs Parts is open gets to know when when he comes to assess and then you will need our yeah I will make this install Outlets well it'll have to take the hard wiring from the old dryer to take me to where you live I are still there yeah this is because they were not all of my to do any electrical work so the old dryer is still sitting there while you're in like one is right in back prior and wired right into the breaker panel Pete I'm all out but I have to be stalled installed as well as a new dryer is quite a big heavy duty present time there isn't any on the wall needs to install that might work okay yes but snow removal dryers hard wired small wiring love for you he's on his bike yes good is it no you haven't you just kind of came to mind today just figure out how you know what is the first first step so I've just never going to having a seizure so if my words I understand I have the same from not only for me first name is Linda it is a Marie I am r i e director 422 I Street in London I found this morning with delivery was horrendous and I think that's already in yep yes I would like yes or fucker yeah kind of okay if you want to take a bird sorry it's just know it's the Hillsdale what we going thanks bye yeah Vanessa v y 3 x 1 819 6731 9 855 right yeah can and I have it a cell as well okay to two steaks 37 3144 sure it's all lower case letters it's basically my name Ella Marie L I am RI dot calm now do you charge for an initial house call or or how does your your billing worked it was best to go a little bit over how we work see you welcome to go over it three things first with you what he needs to do and then give you a killer price price and then go ahead with the work there is a $15 fee and crafts he's not or MasterCard okay alright I can hook right who is this possible work actually be completed tomorrow then we'll see what's needed and then from there it does have to be paid off obviously you know he'll going and some more or silk rate so I will have I will have someone give you a call as as of now like I said I take it being on the at the afternoon tomorrow okay and I will have our dispatch Department give you a call with when they're on their way the hospital okay and that will be soon our place yeah afternoon doesn't necessarily mean like 4 p.m. knows you know go with that would be after hours please ask them if if he was later in his calls and Hills will call you to reschedule made spot we don't do snails later another day rate so it would it be better than the rescheduling I'm guessing what not to be on Davis yes yeah you need to be with me alright I've been without the washer dryer for a weekend this whole thing things to display so yeah yeah oh well but I'm there soon as possible like I said I will have I will put in the notes that you know early afternoon so that would be the earlier the better yes trouble you a call kinda give you an idea of how far how far he'll be in this kind of thing okay alright alright peace bye ","Service"
"1052896533","it's a great day Jen how can I make it bye hi how are you how are you here I would not I have it does diet and then I discovered that I have no line like gas line big one like cool ohh my face men's clothes had better I would like to at least like money available forgot how we do look pretty before know this is the first time I can I get your first name sorry and like Mary yep hi Mr MS yeah okay and it's nice out a why why Z 19190 yeah 19 system please Ali wife press 93 are you there this is the heart and I think he's pretty 1311 Annex the magic number 1st Avenue 20559 text bye 447-205-5900 I asked how you heard about us say I love you because my my babies okay I don't have a cold he's he has it is available for uploading specific me know I didn't call maybe she did is there an email address to go with yes please press ok 19301 as email let's go so that's 8 s one 9 gmail.com yeah Mary hello I can't hear you yeah the lines that go to the service at my house if it has the h a m s see a our M as in Mary Price like that that's perfect okay I will explain to them the lady that has called your real then we'll set up an appointment I wanted to you know install the part for you there's a few dollars weekly or every birth with you with your website and go ahead with the glacier when he's not able to accept cash check Visa Mastercard Andy's or come to one of the for the appointment hello yeah you want appointment for like a sprinkler time or first available hello yeah available available I can't hear you so like 10 Okay so okay so first available I have the past 142 tomorrow is Friday I can get that will do a head to work hello your 15 for his past notes let you know that he's on the way that's all hello hello hello yes immortal for yet or tomorrow missed any Disney 1 minutes you'll have it but I think I sent you okay yeah I'll call you I'll connect for two and a half an hour maybe half an hour I would wait for this phone supposed to Morrow alright give me and I was just blow it away $4 4 per month what are not right if there's how can I pay special is this he will he will have he will payment when he's done the work list I didn't try to make it was like this to me how should I pay the $59 to pay by cash check Visa Mastercard checks and despair okay when you come alright thank you bye bye ","Service"
"710613563","no I'm since I don't screw online ","Service"
"1052921456","vacation service Maria how are you have a good with me I'm looking for an electrician or something I'm I'm calling on behalf of a real estate agent my country at Remax advantage in Century real estate property to a client and they went and had purchased a new electric dryer not realizing that division wanted had a gas dryer Hook-Ups but yes people do not do so it does have a master's bed right today's weather gas dryer in there before you now have an electric buyer so we need to have her as a client and get the stuff for the electrical I'm not sure about the packing in my not just sure how that happened you get this I'm not sure my I'm not there line here is not haven't been in here okay so the clients that have that I Electric that was a looking to purchase the new lines have to be okay so I can send my chimney Hills what needs us give you a price and then he can go ahead and do it right now the spot they come equipped to work I have access to the home at all I would give you their name and phone number if that's you know how quickly they can get there like how this out with me now I have available you better this week do is have to give us a call and clean the situation and we can get them set up my settings more more information than that I need April 4th full numbers and so yeah but come so it would be like the first of next week she has a family is getting behind in her long baby yeah but she's telling me that now I do have it here get you in I've got a spot available for Tuesday and Wednesday of God morning as of now good morning Chris piercing morning and Wednesday morning that way you know yes yes for sale eaten 8:30 he would be on better days so that this Wednesday she has a first appointment of the day and then it'll be morning or later in the afternoon actually forgot to say that this letter later in Australia okay and I got you on the problem whatever cuz that's the best way to read it would have to be on the lease Lee and then yeah I'm out of town and they don't know anybody around so I'm just trying to help them out yes yes okay yeah okay thank you very much alright thank you bye bye ","Service"
"710521331","available comma okay I'm just information and then we can set up an appointment okay and if you get time calendar okay throat so that's 167 flight 400 you alright this amenities my computer screen something 7th Street call back ","Service"
"1052958690","695-2281 ","Service"
