"Call Id","Words","Prospect"
"684070642","hey Greg Jim with Malik Israel so if you guys do free quotes we're going to ice fish washer from the Earth to the kitchen problem 63 story on the fucker you've got the dishwasher there or just the price of this point Jesus Christ how the dishwasher is here Mary have not set up the appointment sharks name GA our DN ER 76 Huron Street London I think it's from 6 to 4 509 4025 seasons just Google J.T underscore Gardner GA our DN ER now.com so I can a schedule someone select because there's work on the set up for you or cuz she's the first available kind of thing so are you guys I just have an appointment on Monday so I want to do something I should be fine I do have PC available and good morning The Bachelor seven seven can you to say I'm sorry that's 470 yeah that's fine yes sends you a call when he's on his way and I get our committed wake up so you know it'll be from 4 if you can make more so like 11:00 15 minute hair cross report he's right ","Sales"
"683966191","okay I think if I come in tomorrow okay sorry for your water tank is not work just a couple of questions you only Toby Rush okay alright you some information from you and I came to schedule someone to come okay and you can go over that with you haven't been will crazy care have work for you before alright okay Dora at the tennis a call here if you can find one that would be great okay comma so that was 519-639-6643 okay now can I email address he's like to share with us at all I forgot to add can I ask how you heard about us great okay perfect so I will schedule you said it isn't leaking or is it not working okay alright I think I don't have it how do you have the we have after our service if you'd like I can send someone out there to to see what the problem is but I don't have anybody available for today cuz after the office closes at 5:00 it's an emergency I MacArthur which is $149.02 so come on site he will go over everything see what the problem is and then you know get you going 1:49 perfect price on repair on go ahead with that repair we don't know did you call it'll still be on our services can I schedule you are him for you and down prevent okay what is a 5 so I'll send it to him and if you know he'll give you a call when he's available to come you have you have to be on Skype for this will be on site for for the call her because okay 519-639-6643 is your phone number okay okay right cuz I'll give you a call when you come out that permit site we will go over everything with you know any price of a needs to be repair and then if he can do the repairs he can he will go ahead is able to accept cash check Visa or MasterCard fast to get them there to give you an accurate price of what needs to be done if you need the car then he'll give you a price on top of that and labor to install them 149 is a dispatch CV after hours too sexy right exactly exactly what the problem is and then go from bowl to schedule this stuff alright thank you bye bye ","Sales"
"683819342","alright I will let them know if I'll get back to you thank you bye now ","Service"
"1072536321","Maria speaking to Mrs file hurts from coming in my kitchen we used to drink this week phone number 204-196-0108 hold for one moment pushing towards this way I'm hungry hi there sorry about that I get a hold of my plumber now I don't have availability for today I can schedule it for tomorrow and see if we can squeeze you in please give me a call sometime tomorrow or tomorrow when someone can come out is out of her tomorrow call and then I can you know 16 hour hold on a second so if they can't come today they said maybe they can fit Us in tomorrow I don't know if you could whenever yeah I don't know what to do then because it's it's obviously got to be unplugged ohh maybe I don't know what else to do because if it's not working before the night I'm going to do then to call somebody else then I see if we can get somebody yeah I do apologize like I said he's here alright thank you very much did you want me to call it keep it tomorrow thank you ","Service"
"1072571683","baby's room is Maria she can make you smile looking for rested in reconnected I just have some slash going in behind us so I need an electrician is it 4 or so like Kunis attrition so I got like a plumber the person and now so the cars of Justin Theroux like as soon as you can get my electrician to my house but I would work 1920 River Road and you are now work number 60703 soup perfect so I will my and it's person to come out they will be $59 dispatch so come on site we will go over everything first before she does any work and then go ahead with her work when he's does look like the crash that's a Visa or Mastercard we should see when I can get them first hopeful one moment please someone else got it get someone there on Tuesday afternoon is there a reason tomorrow since O'Connors on Monday morning jump rope actually let me have to remember what they just told me to say they're not putting in a backslash Ontario hello week after that so let me just check my calendar so stupid I could you like later in the week I'm I'm in court in the day exhilarating to somehow 4244 our call okay first thing in the morning 3:30 yeah I just was you so I'm just putting 487 now do you say Beatles he is so I need disconnected and then you going to have to come back to reconnect to welcome a special again yep disconnect and then when I kiss and then we're going to come once a me honey I'm hi Mr Burns this is there a gate change I'll just call him but this she's cute ","Service"
"683654455","it's a great service Maria speaking downtown at 364 Richmond cuz I'm going to go business landlord says shut down by the GSA for the splitter box of the base of the has to be changed and I was wondering if how soon we can get this done I see so I have my guy this is 364 with him see you after you see HS 364 Richmond 10683 c 3 630-5071 I'm passing next to London and I asked how you heard about us Google one of our guys Bianca Seafood he wanted some sort you said 6 or 2 just so we can stay for the possibly have someone there tomorrow that's the earliest I came across this morning how would that work okay what time you'll be seen thank you ","Service"
"1072730158","so that's my husband Jim hoping to make a smile going to be home to do some sweet so we have an appointment or not Top 4 and we changed hands for work calculation on the two story home approximately like a 60 foot ladder or so you can you like you will have a one of my two cousins tomorrow they will give you a price on a price before they submit this to do the work so he'll be able to work like Mendel Teavana to call for the to be all out they will give you an accurate parks so cold a life is involved the ready like her friends were they will be able to see if you do an accurate price like I said we do have a 4 Hour prep if not by the hour private job that's why I said it God even if they had to go out and get some parts for some reason if they didn't have them on there so you're not so that's why she upfront part that's what you say at the ass how was yours 6 Friday April 20th so that's the pre set for the bathroom now your life in the hallways is there a Shanda meares at the regular life turn the light on and shopping soon yeah I was there anything wrong now how we got work for you before 4 because your name and address and so forth and then we can I could have different your sheets of course 5 to hear their tips Sam how you heard about us or when she got up in the web and I thought I'd pick you up perfect so I would like to share with us what I see rogers.com okay that was be LL ee G e.edu always always have them on there question always wear their booties City that's one of the things that we've so just two emails that I will Morning Noon which is to get them there between Perfect movie and check Visa Mastercard thank you ","Service"
"1072748595","great at front of them server this is Anna how to make you smile service somewhere in the face here there's an alarm I'm tried using a frame doesn't work so I was just wondering how much would it cost to have a service man come out and fix the clock in the bikes are we would have to look at it first sweet heart bypass so once they come the issue is he can give you a price that's not going to cost me for him to come out and look at it though she's a service call like I said he'd be able to tell you and give you a price of press is there a dispatch call like is Adam cuz I guess scratch if I paid the same this after or not it's 80 so it's paid I asked not like by the hour or minute so I don't understand so is it like how do you figure prices on is it like a particular I only pay for parts or do I pay for Tires Plus Lakers roster 800 I might see one out to you at the end of the day or first m c k e l v e y all of you just a kitchen in the dishwasher it's just kind of came up into the same it's not 100% but it's called an authorized issues what's your sign hi Ethan Terry I don't know I just got a phone number UT 63032 how did you hear about Farmers & 1 questions grab an email from you we do all of our release so McKelvey South calm journal for one quick second Riley hi there hello so I can get them and shoot today around 4 o'clock is that okay scriptures thank you no problem sounds good ","Service"
"1072751202","Cricket phone at home survey that's going to make you smile I just saw Walker I'm having some issues with the toilet upstairs and I was thinking always when I flush it was just wondering if I'd be able to schedule someone to come out and take a look healthy a child Lockhart loc K har t 2010 that's been View Avenue d e n z i e w yep 6 volt 0 golf 3 509 781 2007 I did a Google search for jingle on the radio before as well I'd still period Lockhart at gmail.com just my name two hour window for you we do the hours $59 come out there and take a look and diagnose that Friday 2 and 4 is my next appointment okay that should actually work out so Friday between 2 and 4 it'll be Mike service out there for you and upon the one who's done we can accept cash check Visa or Mastercard and the dispatch the same way so very much ","Service"
"1072920926","if I get home service this is Diana how clear make you smile online video boat aluminum wiring I'm wondering whether or not cos super receipt do you eat products you use we use it works out if I do have I'm just trying to make sure I understand you have aluminum wiring cooler the most common thing that's cool because when you use do you use to be some purple waited okay alright so if it's purple it's okay okay alright thank you very much bye now ","Sales"
"683133983","that works ","Sales"
"1072970703","you regarding a service call Sleep hang up and dial +51-945-523-0453 our office hours are Monday through Friday 2:30 to 4 p.m. regarding smiley face for all of the manners one moment please hi John it's Julia calling I just want to I want you to provide an estimate and assessments for my father's home he's got a 30 year old hot water heater he wants to have pets as well as the furnace and central air he's also wondering about one of those as a source of water heaters I haven't been able to submit the website info it's not taking anyways I'm a sport for 32950 6 tandem my dad's address is 3944 Southwind Drive London Ontario but I'll be doing the the the stuff he's 84 sorry 90 so if you get back to me I'd be great thank you bye ","Sales"
"1073018066","okay yeah I would say that's probably best time give me a shout later on today okay thanks so much I appreciate your help okay talk to you soon bye bye ","Service"
"1073022306","chip repair fun and I'm service this is Diana hopefully make you smile hi there seems you quotes on Plumbing Service in addition on the side of my house and I didn't have her up there if it's possible but I know that it's been a complicated because my other car I just wondered if I could talk to somebody who cried and whether they think I know you were going to cost have you done work for you before snow scraper St are you see h e hey Chi Sunday for El Dorado e l v o r a t o f what's the curb and 5 W 1 S 5 sam 509-851-2523 Sun Seekers Sun Seekers II end e e k r s g.com I mean I'm so 4 or Sorry I'm hard to get out of area so just whatever comes available to come by and take a look and tell me what they just something to you I will probably around 10 o'clock tomorrow and that would be 10:45 I'm going to be the hospital but they were going to come by and see me in 10 of the fairly quickly alright are you and how much that works for you I'll put you in okay thanks ","Service"
"1073023324","purpose Maria speaking how can I make a call how you said I just didn't possibly somebody in to do the stream install them to move it's just a page got to get some work done before the building inspector comes so it would be frank this afternoon this more morning I don't see can get something that quick symbols on your refi rights just the one of them it's it's right where they have to tie it into the roof assisting Spa discuss further can you hold and I will see if I can get someone there this afternoon where are you doing around 3 about her free set up an appointment are we done work for you before it all yes your address 60840 Wood Drive you are Pierre alert just the one I do it one of the other each one set back yet phone number 519-636-6054 I have Wendy's number 519-630-1175 what's the charge for something like that so it's going to be $59 so I will go over everything with you first give you a nice price then give you the accurate your voice is really think I didn't hear $59 dispatch so he will go over everything with you first give you an accurate price then go ahead with the with the work see and then he will give you the class price before he's good clocks ","Service"
"1073035993","the Great China Hunter this how to make a file needs to do we never septic system with a basement that's on stock for the sewage and it seems to be on its way it's working working intermittently so either that needs replacing or the the floaters Center founder something I need you sweetheart I guess you won't buy should sexiest 15 Redford Road I read e f ohh our d it's Eric Jacobsen 71 that's my phone so use that one and then my wife's cell so either email us a scratch provided will be our our that I just sent out there so to go over the schedule and he will come out on Friday cuz you're not surprised angle hard with report they'll be a $59 dispatch fee she's able to accept cash Visa Mastercard pretty want this done as soon as possible kind of fish hi there I can swing by and tomorrow first thing she paid research will be so much fun ","Service"
"683023117","service Maria can how can I make a flyer you just so you make me laugh cos Kei th my phone was 549-672-9594 I need to purchase that installed to smoke carbon monoxide sensors Sheldon because my neighbor chips winter purchase for me so all he found a smoke so I also have a chandelier and all the chandelier in my furniture trying to change it for me so I need shampoo is there anything else alright so I will put some information from you my AmEx person to come out he will give you an accurate price at Costco everything wishing and swallow perfect perfect ACH five six seven Saint Charles Park Road East 9 hold for a moment are there for about four purpose and free T4 super number again 549-602-9594 email address with me or Mexico yes it's my name's Susan skank shemales my neighbor I see your trucks around the city but my neighbor Wendy's she had some work so don't rush her cover monoxide detectors some of our search for installed a year or two ago so she was one who told me I should I will schedule you but you okay is there now just have their CEO to smoke detectors them or should I pick him up so what'll happen is no comma he will cigarettes meet Andrea okay how hot is it a story or no I can't ceiling for a tour Tennessee big deal heartbeat Translate Siri put ceilings Sagittarius Sarah Monday person in the morning Tuesday after 6 in the morning what is your preference I know GTA4 Monday June 8th 8:34 between 8 and 9 I'm not sure how long they will take the call and then $59 days for them to come out so parents are pushing me know okay that's perfect so that's the 16th between the pictures bye bye ","Sales"
"1073158160","yes quickly he's already but I can't send it to him so that would be Charles so I will look for it as far as if it needs to be so she's alright she will not you'll be home ","Service"
"682844086","okay this is Maria speaking looking to make a smile calling because I was just thinking for single tank with water heater I can have someone come by and give you a price on Doris alright so have you done work for you before are you sir I guess you're out so gyro 0 6 Colborne Street gyro 0 silver yes PE our TS 440 as I said wrong phone number 414-317-3795 take me some are bad credit she number from Lisa I'm not sure if maybe she spaced but it's 416-317-3795 flame our number for some reach 294 four two I would 928 to 9 44244 email address we'd like to share with us unless you need it for she waited to the taking the he can do it remotely email it to you and she Teresa for Harvey 4000 at gmail.com so I will get Mike out there as your cough is better for you this week cool likely time frame I'm available for Wednesday late morning morning Define school 83230 I-95 see you on Wednesday July 2nd 9:11 so bye bye ","Sales"
"682774095","CR 3 ","Service"
"1073248016","great service my weekend I make you smile hi my name is Kurt I wish you could make me smile Mushy Mushy shower shower let me just see here so we used your services before so I that's why I'm calling you now what is 2 Delaney Delaney so Selena's eurn you aren't ohh there you are phone number so 519-870-9023 that's my heart for email address here you just I can't get Ryan I was there and there is a big place that he thought would be in your drain that's everything is backing up and see all I'm so it's just normal water just okay no problem alright so I will I'll I'll tell her to come out of course we'll go over everything with you first I'll be Annapolis price then go ahead with repairs that is needed when he's $59 be sure he's able to accept cash check Visa massive heart home most of the day today or he's working at 2:30 I was just called right now someone get back to you like a 510 minute or even 15 give you a heads up just so you cannot make it home okay but he's available okay bye bye ","Service"
"682712838","it's a great day I think you're going to make a Prado whereabouts in the plumbing preference going here music for it so I will do it he will give you a small cordially vision specialist I'm saying no problem I need some information from you here and we can schedule someone to come out and see what the problem is now River in your phone number 18907 and name 4 River Road you're from you be seen here in Thomas color don't know who works at least try to follow them they will determine what the problem is a Mungo memory clear it for you or just come equipped to do the work there is $9 fee and my he's with a Visa available that's something that they can do on the spot like that repair a leak and Mike it's Michelle or you know go from here he will hello I still like I said they do come it could could you yeah so just delete me from before he even to work now he you will know exactly what the pricing for he's ready and will be the price for sure so there tomorrow more he's nice yes for a first thing in the morning between 8 and 9:00 would that work he will be right when you wanted them to do the work right then nerdy vocal same one I'm fried rice and there's no price well if he's going to give you he's going to know what he needs to be they are they do come equipped to do the work it's not a free quote no shit quote okay alright person to the workforce ","Service"
"1073411058","thank you for calling for an in home services your call is important to us please stay on the line and we'll be right with you thank you for waiting please stay on the line please stay on the line thank you for waiting please send bye waiting please stand bye please stay on the line please stand by hey good morning how can I make you smile good how are you I don't know anything about that stuff it is the after our service today but I can have to I can leave a message or whatever works best for you sure that's okay him what's your name and your phone number +42-079-438-2075 okay alright well I will have him get in touch with you ask you to ","Sales"
"1073626570","taking her to make you smile problem walk-in tubs our Coney marble and the light and as the top of us trying to replace it and I single short of the system I could fix that with the power box but I can't get the money together and at the same time maybe a year ago the drain cover for this use another small fee that is crap the little green polish or see what's going there 44 maybe 8 you are full YouTube got on file as well 519-433-0284 is your phone number you can email like I feel like to share with us at all so typically goes where I can Harley reschedule our guys go over everything first give you an accurate price then go ahead with any repairs they are or c period Visa Mastercard when we're looking to get this done as you're kind of set up for you next week or did you want me to schedule you in Monday I'll availability during Christopher between 8 whatever great we'll see you on the 9th at 9:00 with Braun's or later in the week what color you prefer use me before I give you a call when he is available as well some woman is a purpose you okay bye bye ","Service"
"682067033","service Maria speaking how can I make a smile set up an appointment she's going to come with me and Zack over that hello 30% Subaru Forester I feel like that I mean okay no problem now I guess you are Street are you Cynthia page to 419-614-4443 or cell number to 4014 between 4 I'm not sure Heather sauce forecast gmail.com see you then obviously next week sometime now I'm looking 23rd I can have them there first thing in the morning and the 24th as well current time is that when you free okay when English if you want make my noon like a noon appointment or second appointment would be like around 10 ish or so alright so I we will give you a call when our Tiffany's on it he's another 15 minutes before store Church okay to make for your home as well so we will give you a call it's going to go see the 10:00 what was the call 40 minutes before they ","Sales"
"682008144","hey Chris Maria speaking how can I make you smile how hard see I don't think she don't know why now can I call you later motion hee hee El Vee howdy Evan worth at heart nails we're just waiting for the key here or proud available for cream in the morning what time is 4 in the morning that should work I just dropped the kids off changing morning okay appointment of the day we will schedule to come out first before he said anyway I'll go ahead with the work right then and there so they were a sailor's her to do everything what what she should do the work right then and there questions or maybe even more so you should have pain even if he has to be not surprised because you when he first answer the door with your previous imitate efficient for the door to give you a price yes okay no problem thank you ","Service"
"1073766598","have a great Christmas Maria speaking to make a Styles well hi for receptacles in kitchen electrical panel finished so there's either one ones if there was you know they're your insurance Kitchen on mine no item information from you and I will send someone to to give you are not Rick price Hannibal from Hell Park estimate or quote you could share sure if she will give you a call before they do work with the work so they can do it right then and there you know I don't she wants throat 604 74377 ","Service"
"1073779834","we make you smile I'm looking for yeah that's what I'm looking for yes person please Simmons event hey z i n g e r English solar so you guys come out to give her a call first Hutchison English so let's see it's a 35 chassis as opposed to 48 mine I see online that's how I see you guys yet I was looking all staff must have a check to make sure it's okay this side x hi Vince it's because I live in Branson so I say CDI safe summer or 15th around 10:10 o'clock yeah and also my brother house in London or also I can tell it's a you want some AC quote as well okay and his name s u r i g it's a full 39 Sophia Crescent how do you spell I can't call you back because I got it yeah it's a Sophia Sophia Crescent in London is full restaurant ohh yes hi Sophia Kristen near near game first Pearl Road yes or no it's not call the status on it otherwise I'm going to work so we can meet send you can come to either so it is it is okay or give me a shout back when you call you back ","Sales"
"681913872","the great service Maria speaking how can I make you smile so you must be a home you are too Estero 51 99061 SWA three three gmail.com Tri-City WEA ew 10733 South press 4 I'm just here I don't own it comes the work North East Mall so I might as well he said you are I can't remember the step with your furnace and air conditioning or furnace I was just furnace well and you said something wrong with your credit card I will take that information in a moment to schedule your appointment here I'm that's from are you available today maybe in the later like 3 I can do tomorrow morning know first thing in the morning show at 8:30 from you yep so the number is 420-8830 1002 diary so 6:20 450-883-0100 +21-950-620-0986 refer we'll see you tomorrow between 8:30 ","Service"
"681902731","first thing in the morning ","Service"
"1073941566","the great service Maria speaking how can I make you smile has Connie this 6 now how we done work for you before and you are phone number to 00926 that's your cell and I have home +594-350-571-2509 Sis fishing she's so just to you know feel like I'm so come out on site it'll go over everything with you first give you an accurate price on the holes wrong with the work there's a $59 dispatch me and they're able to cash check Visa Mastercard easier for you or when I send the guys over there for you since Thursday Nursery little hard and Casey's we need to get her our suppliers Macy ours put it on brass slug through Friday and you can buy the following week up until we shoot so I put in the notes and someone will get a hold of you when he's got some time for that so we can just if you want just a second here for Friday if you want that time slot he's 3 o'clock well no I will give you a round Barry yes he gets his brother's called a little bit before you call me like before or your home I should ","Service"
"681648359","you start everything my address she would be coming in we might be ","Service"
"681457549","how to set up a good we be speaking on cloud nine 11 okay Mike Garvis Thursday this okay bye ","Service"
"681442306","bye bye ","Service"
"1074214422","great service Maria speaking how can I make a smile hi Maria It's Kayla calling web Pros I was wondering if you know he's not in the moments John It's Kayla calling from a nice long weekend I'm just calling in regards to your ad words Sweet Sweet switching from the heating Camp going him first chilly out so we were wondering wants to switch over that switching over 460 my extension is 4 Christ ","Service"
"1074225986","it's Maria speaking how can I make you smile well then go okay you can hang up now I have I'm interested in getting a quote on having an oven to be removed from my list and I saw your name popped up when I Googled it I've heard a couple of people speak about your services and so I thought I'd call and talk to you or someone both heading maybe someone come up to the house really be the easiest I might okay I didn't see what am I supposed the airport okay great for you before I don't believe so I'll tell you what happened is I thought my mother's house and I have two sisters who live in London and I live in Toronto and so I have one of my sister's house Ed Sheeran cuz I probably couldn't be there that day but if I could have one of my sister's there to let whoever Ian so I don't think my had work with you she may have the Dark Horse Show 432 Huron Street so we may have over there 2008 yes sir my name is Kathleen Ka THL een Graham Grandpa's phone number I have 519-432-3340 that's the house if you want to get a hold of me I better give you my cell number six four seven 228-2492 and is there an email off your shirt Ka dot Graham sympatico dot c a i will save you some what is there a fast for one of your sister's then I think that they be able to come out this week cuz this week I know that she had mentioned to me she's fairly open this week so soda Express which is Thursday I can get him there after 2:00 okay who's pretty full with rubber covers is FedEx let's say 2 p.m. and it'll be withdrawn so that is Thursday 2 p.m. with red one form that I asked you a question if I move forward with this if there if you know who I need to get a permit or do you get the permit or is there a permit if they're permit we pulled a permit guys get a worth men and then you can certificate also saying everything like we seated so if I was your trip done and so forth okay and then the second thing this may be a problem because I'm sure you're probably busy now everybody's starting to get ready I need to have this completed in 60 days that's not a problem perfectly good and then he'll give you a price and then as soon as we get the go ahead with from you would like and we can schedule you right away okay okay so my sister know let me just tell you can I just tell you that my sister's name and Casey flip are all still want to be on Cheryl her name is Gillian GI lli am s and her phone number just in case he wants it is a 519 a moment here so 509-457-8351 so that was 519-457-8351 like normal and the fuck me for the morning ","Service"
"1074244844","Force ","Sales"
"1074249575","service Maria speaking how can I make you smile on Mama Mall of changed apparently I don't so I thought I'd Edison's remember I would what up dude 430 Hip Hop Metro 403-2018 I make this my last snowfall 30 once white man in either Mustang janex log on of course it means alright thanks alright words thank you ","Service"
"1074318297","great they're fun in home service we plan on going to make you smile service to take a look at something like this it's on this week Lakers I forget what his schedule this early I can great if it's not really ","Service"
"1074393804","crazy service Maria speaking how can I make a smile he calling to a quote for some electrical work so what type of vehicle homes for your school and Friends music Jerome how much research we're not going to start also I'm sorry Crystal Shan this would be what is your preferred method or something like that for some attention before why so you know so you can be ready for you hi not a problem I can get that we have to schedule like a couple of guys for the weekend we can do that's not a problem yes all of our guy goes good for you don't work there when they come out on Friday to do the work so it's a $59 match food comma some accurate price on the whole drama and they will go ahead with the work okay he's he don't give a quote over the phone Hardy at the Powell what exactly I will be at this point what you know so so sexy and replace as well or if she's just for whatever it's cool yeah I thought you I'm not an electrician so I don't know if the exact pricing for some money so that's why the best thing to do is have already cooking tomorrow so that way he doesn't even he has to go park and come back then then you're not on the crock from Hill Vision upfront price okay I don't know how you can be sure if their system so She Wrote If you will get a price for you it's going to change more than you know to do see Sophie so so just brightness some information from you first and then we can get to my my scheduling screen and then we can I'll give you a call as soon as you say in your favor we have availability this week if you if you're interested today's World Series in the nose from Marinello give you a call then to you know how the guys are on their way okay that's not a problem I think she's going to sharpen to fuck instructions ","Service"
"1074451717","great service Maria speaking how can I make a smile what's 497 hartigan c a r d i v a n in London Ontario and I said I work number supposed to this week I can get a man's first thing in the morning if you'd like between 8 and 9 or to let you know there will be able to these are MasterCard pieces normally but if you saw him he can install the yours or something some water cutter I just me I'm just almost I looked at it in Forever reason I'm just this one is look different so awesome watching over the perfect thank you very much ","Sales"
"1074477856","it's a good afternoon I'm service with the sign hopefully make you smile this this small for 6:15 shower shower so somebody to what our options are moving his Orange Peel site feeling I really do want to try to send me if we if we do that then we're going to see this the shower of course headed we're of course the shower is 4 so the question which was in Chico just confirming what it is so you some give us a quote Shantay Legion w a t 2013 0074 so it's there's a cookie 9 dollar dispatched if you are on our way to see you happy look at our special offers because you are you I just first I would be happy to see just going to sleep so I sort of as it was some appointment first week search increase our will be fine I will put you in for that for you I'll see you soon ","Service"
"680976915","a great day from the service for this weekend looking to make a Clara feelings home restoration Refrigeration like that so it seems to be working fine just yeah yeah sorry for sex okay thank you bye bye ","Service"
