"Call Id","Words","Prospect"
"1065642105","yes begin how to make a smile hi I just was wondering if you guys outdoor gas line to a barbeque certainly what we're actually looking for is two bathrooms we're redoing a patio in the back in a gas fire and wanted to do a line for a barbeque as well so I was wondering maybe if I could have someone come out to give us that's cool no problem hope them information from you and how we can work for you before no I don't what is 39 Chestnut Hill you are some of her stuff now so maybe I'll have some sleep can't see what type they must have at least well already air conditioners me do you have me at 39 Chestnut Hill or you might have 31 text my cell came up so that's yeah and also is 601-2560 actually we're using just saw that was not online so a good number to to 6 9 + 3 411 yeah fire pits right he said yeah now with this been going on is there where's the closest gas why I guess is on the side of the house and I'm bored doing is works and just it was a really small aren't Lee that being pulled out of amend ideas going to be report after the gas and the gas lines are in so there's a meter on the side the house there abouts would be where you know so straight out from there which I think it's 30 feet is we're beyond that Supply with her that would be actually the fire pit would be coming towards the house we're we're planning on putting the barbeque it's going to meet you know it's it's Dustin it's like media 30 foot different ones and made dinner 20 feet feel like actually two lines okay so he'll go over it with you and then of course when you would probably have to come now your butt in the line til like Northpoint and then after you pour concrete and everything else and yeah you know you can come back in and didn't really so yeah it would be able to come out this week to get some quotes Deadmau5 how my guys have available but I can get Riders okay what time that is 12 four two two 4 okay so I was kind of 12 or 2 to 4 Friday why don't we say Soul Eater time to 24 beautiful that sounds great so therefore I'm going to have the lamp and he seems like he would know like since cuz I know that's part of the quote right like how long they have different side of foot that they have to run the lines right so yes he only tell which is perfect I just tell him when he's there now I really appreciate it ","Service"
"693223565","ohh can if I can I get her to call you back within a meeting at the moment ","Service"
"693200662","you too bye ","Service"
"693101077","her ","Sales"
"693014552","I'm not perfect you're more okay perfect home protection so can I dollar fine will cover everything for skiing an accurate price and go ahead this with there it looks like our department give you a call ","Service"
"1065814643","it's a great it's Maria speaking how can I make a smile your are you do you have one now that work for you I actually have been renting a water heater and and I actually went to Home Depot and have a lien $16 as well and I asked them installed and I was wondering how much it would be to have someone come out and do an accurate price are Home Depot has sent a purchase order for the pre and then go from there so no from Home Depot I work order for a p measures 204 Boone it's will come out with the meal majorette and then do one for you then we will come back delay and is now yes right this is Home Depot's also talk this as a purchase order well we have we can go out and install 1/4 yes alright okay that's my home my cell if you if you go to Home Depot then we'll have to have to make sure that size until 4 that's what your needs are for your size of home for a so press rifles you know and then he can you know right exclamation Lee one model that what they had in the store by the way how much how much is okay and again our guys have to come in to to give you that right they will give you on a class whatever so yeah I'm I'm not like Natick Parts Plus right yeah yeah 8 2 if I spell your number and it's the right one for used to you know know it period idea based tell me sometime the dollar you know it's going to cost you know alright I know what happened but it's kind of a smile on my face yeah can you hold on ohh sees Mike's around he's the one that does a premature sure if it's the worst good morning how are you today I just feel good you looking at it installed thanks yeah hi this is Tony get a deposit yes I was looking at your website to lie I think I gave you guys the best carrier own as well or we do it we carry Navi and that's 1/3 okay okay I was I was at Home Depot and I was just dial and then I saw green your $1,600 c i a guy there who install and keep missing one of them is you guys so I thought maybe have a look at it and through Home Depot what you need to do is you would go in and arrange another call it is 70 they will gladly I can come out and and jump right to you know to do the install make direct all deserve this is Angela said because of the bond so if you're between 13 and $1,700 from you lately anyways it's I die I want to do or do I do I just keep rent again or cannot be there we start courses to the tank was installed stone but they are that around 300 installed at solvency the tank being so late in the not in the Gulf Breeze 200 easier to install versus the rain and that we can use to and a lot lot like a lot longer length in the rain do a 3 and 7 are you when you say unit that unit has been closed I like how they felt better and one of the big things that they have two Styles they have a standard tank was which is like the rain and then also have an advanced model which is the one we seem to install that it has got some pieces in it that eliminate some of the issues with tankless you know it but it's got a learning how do I put a Learning Center it is so you know I want you install it for the first couple of weeks kinda learn the routine and then after that but we'll we know if you for example if every morning it Leanne and you'll have a shower at 6:30 will start getting up at 6:20 hey you know they want to do water hot water classes so that's kind of cool keep doing it all from the one kind of anomaly with 5 tankless water heaters is a phenomenon called bed Coldwater sandwich and if you've done any research you may or may not have come across that and basically what it means is if you know you if you're using your hot water heater on that are stopping and start firing from when you turn off it's off so you're watching this is in your renting them you're going to find that you're going to get some hot water and then I get a black cold and hot water and if you're doing Neil turning it on and off a lot going to get a lot of hot old Hans it's Louise the Mavs Ian has a 1 gallon bladder bladder tanks on it is it eliminates that old water sandwich I see how much more is sizing as well as what you're putting in the correct size that I can pay the fee is Navi ins of this list largest property which is 199000 you like the rain the advanced model is around 4200 and stolte you $200 labor materials all ","Sales"
"692972735","it tomorrow course your pending for an exam ","Service"
"1066119663","be refilled ","Service"
"692422747","furnace install Park Avenue ","Sales"
"692278098","you soon bye bye ","Service"
"1066351863","The Great California Skinhead can make a smile hi I'm calling in my other Tower okay Bill it's from is allegiance to the Grand America get some information I can I schedule someone to come out okay the first why you DHA 1641 Reebok shoes hope to see Ott your account used to pay for 2 Chainz four and Barb do you like five six sorry I miss that one 5 can I ask how you heard about us I kind of use Google are you di ch what is the quickly go over how we work I like I say I'm out on stable go over everything with you first if you're not the right price then go ahead with repairs okay period dismissal able to accept that that's Visa Mastercard scheduled it Dynasty so how about okay my appointments longer is first thing Wednesday the 23rd so next Wednesday holidays alright do you have one I'm home right now I forgot like yeah I'll talk to you after is called now he'll get in Greece still at you a free to do I come up more than I don't go you're welcome ","Service"
"692132067","3:33 and take me half hour to get home ","Sales"
"691974283","star okay okay I know my supervisor for 9 okay who won reacting to put them in for you 24 girls who love 2010 does that sound no that was there yeah okay I don't have the exact same system your code okay okay alright problem I don't know why it's not a hold it's not enough to start here but alright that's better for you like you wanted her to sleep now I can get I can get Carl's out there Tuesday morning I can have him there at 8:30 so he's available pretty much for like the whole day so I can get him out there and nice okay 22nd like I said I will get back to you with an exact price on on the maintenance on those okay so I will I will get back to you alright it's not nice and for Sarah and then I was just if you're not available leave a message but we'll see you on Tuesday the 22nd okay Dr okay I'll put that in the house ","Service"
"1066537299","it's Maria speaking how to make a smile so the first is that the garage door I don't know if that can be fixed or not garage door yeah we don't we don't there is a slight come off the hinges sort of separate melt leader repaired or through the the week Electrical Plumbing only do that she said she I have a toilet that just to run how much come on site from then he'll let you know he doesn't know when he's on okay so that part's and of course it'll be on top of that and then good solid Place more always one of our life face whatever it is alright love you guys thanks ","Service"
"1066538321","Maria speaking how can I make a smile calling you guys we've got a plumbing problem well and one of the garage we have because come down the wall so it's snowing set this up perhaps a price or something and not the site delete life like 6 yeah so if somebody could help us out is it how that is Elise we don't know like you know well okay alright yeah sure 98 l a pee L Street in lunch and the phone number 251-945-3715 Nirvana so are you at home after the number of nerve I think I'm okay alright yeah no problem so I can put you know he'll come on cash check Visa Mastercard and $59 Scott tomorrow late tomorrow ","Service"
"691857482","the internet with this yes if I were to do concrete assholes do it 3 hours to pick up Jim truck for an hour think about it today I know for I look it up later take care Morrisville I was hoping I get you a flat rate of like to see your hundred dollars worth ","Service"
"1066598221","greatest service Maria speaking how can I make you smile they are both on adding a separate check my duplex to have a sub meter installed so I just unloaded give you a price on coming for me from you here there's no cost for you so just come when I was there okay we don't have phone access to the house as of yet like Joe she's going to do it I just paid for sort of hotels wondering if Lionel station or do you have to have previous did install just so we have some for the PDF or use my words if it has what bell me right Penny it's a full you know go ahead large frame if I left it's a 1 unit the you look to be split up into like to go straight to voicemail that's been set up for that and then pay for gas but then I was like you know I'm out the North View your in-laws set up with the maybe the seller someone or you guys to do that with my realtor and see when when we will be able to do that and then I'll give you a call back when I have further information I need of ours we offer Cloud that's why you're aware as well okay list ","Service"
"691835422","he's got to do that or not he woke up give you a quote over okay first mentor if I do have them girl I have a mistake there because it's 1 o'clock or yeah yeah like I said I have them deliver to little one so he'll be there for a second bye bye ","Service"
"1066672637","my name is Chris I got for you I have a split system that you installed it works just fine however I can look inside like to see some old on the very back where I can talk to me recently this see you without thing almost have the entire front piece off hi it says that you do and what would it cost me well they're closed now for the day so I can leave a message for the offer this service so I didn't realize that they caught the answering service picks up after 4:00 or be closed after 4 that's right just came out you're welcome ","Service"
"1066728644","Victoria's been talking to me hey do you two pairs on pool heaters I visited master hey I need a new valve I can tell you what type of heater it is if that helps I'm trying to get a price on the valve replaced so I would work this out my like not listen he'll come once he will go over everything first with you you know West expired being repaired then do not repair it there is a $99 and then he will go ahead and repairs after that okay I already know what problem that had somebody else out here quotes the fact that the if we are then then it's you know any parts or whatever reason so I have to have like a pen okay I'll have to call back thank you ","Service"
"691602596","we got everything okay or anything like that just like I said that can I set up an appointment paratrooper exactly who are both I will schedule I think we are pretty computer I can come out he will give you an accurate price of Wilcock money for you go over that report and stuff alright find Home Depot right out with you also lexical car inquiry okay no problem if you want to go get the car go to for next week morrow afternoon I can so I can do because perfect Jarvis model okay okay no problem when he comes just go in and and look at anything that you have on on financing and stuff like that she can answer at that point okay you have a good day bye bye bye ","Sales"
"691585583","now you have because you said you install alright so Percocet ask God our system floor florist Francisco purchase okay perfect survey so probably work okay so I will come over there find out exactly what the cost for the whole job and then you know of course he starts work to accept cash check Visa or MasterCard party text me that or Mastercard okay okay ","Service"
"1066962776","definition best smile yes the afternoon I'd like an appointment to have electrician call me at my bathroom light have used us before oh yeah she was a while ago for the same I know it's a halogen light like it's it is 6 of years ago super I got to work but I can do it over so what exactly is it need them with the lights okay so unless it's an older bathroom the lights put in his grade and they are very narrow to like halogen light one of them has blown out I haven't got a clue how to look so I need someone who who the fries 193 Belgrade Maria Polly Pauline pull up as a sec I'm so sorry I'm so sorry calling you last night it's Reegan re gan bypass that I decided on their Merit phone number I have on file is 519-4334 that's Brett gas currently now we are in the middle of a few more drops her appointment is hey let me this evening Tuesday and hey I have a rather lengthy off 2. on Tuesday we have anything for the last what time is your appointment appointment Wells 45 12 45 my second call so I can have someone there they'll arrive between 11 and 12 but my sister will be here okay that's fine okay her I put in there for you he's never for plan to you're welcome okay ","Service"
"1066965558","great and yeah I miss great whites an option you can just make sure that that said I know you want one okay ","Service"
"691361596","I could do 3 ","Sales"
"691304789","grin smile okay 7 was the area code correct go over how we were scared fine I will still come over everything whenever convenient ","Service"
"691162775","I'm good ","Service"
"691135787","that sounds so let's go Michael information from you connected to one of her for her want to send I hoping to come out I can have them there tomorrow Tuesday the 15th or either 1 or 2:00 I forgot to leave you a car okay ","Service"
"1067150432","how can you make me smile for Hannah Hannah sorry about that my phone number I lost my cell hello how you doing what's happening is my due date has one of those detach old office and it was a metal suck Hills and fucking holes is moving out so I need a new fuck you liquored up for you to have before so has to 11 East River Cruise walk in London 211 River Creek everything is all one word River Mark d e r e Crossing please CH Ong Riverchase Circle East this is generic brand specific so I think and all the parts and when were you open up for you when I could do it I can do it Thursday afternoon and Haley just let me check my calendar when after 1 so what I'll do is after 1 for a phone number for you Derek I have 509-432-6185 is that your home number the home number my cell as well 973-9120 hey when he's on his way so that's great not a problem after 1:30 thanks so much you're welcome ","Service"
"1067185047","it's a great service this is Raina hi my name is our make use you guys last five four 11 and never been things I need done but the first one is I'd like to set to Carlos and one has to be single and what happened Wesley assembly ones I think my windows I had a box it while the other one is I pulled it and I just don't want to set it myself 540 x Street I like that was either you or Nick 317-7009 it is an hour lesson and I'm working to working with you but I have Friday off if I can get it done on Friday like I'll be home Friday or Thursday night and I'd also if I can arrange II I'd like electrician to come and give me a quote on doing some work what kind of work you need done so oh well it's nothing major white one is a one is a do you have this the goofy late where you pulled on a chain you know wanna meet and I pulled it down so it's to wire so I need to talk to put in there and it's Rich great and then this other job is maybe he can left find my back I've already got people running all that I want them to look at it and I need an expert in on my front porch ohh Mike was plug isn't like so I either one you know just gonna put it Jim Louis Homer Android I'm looking at the website and use the lady in the red or the lady and white but I know I could you know what I for some reason I didn't even 2 1/2 years now if you guys are red shirt yeah he's the life is going on there then so I'm over it okay let me take a look oh well I can have to you first thing I know that great and as I said I don't need to this thing so I can delete leak not a Bills I liked about park off right and I want to play I have I'm not sure I get it right now A pressing 4 year the moving this think big house to myself so I'm in a living in the basement I don't you know I said I get it moved on hordes right by the look message to start it for free month was the problem is is I work out of town right now I have very limited time when home on the weekend so yeah I'd like to either Myself by Say things I just don't no no no I misread been a long week and be home I'm sorry you know what to say it's just a matter somebody gives it to Friday I rather take the end of the week off in the beginning of the week if you know I mean like a Monday cuz when I walk when I walk you know size I was an email so you know I mean cuz it might be so hot so it's not it's not that you know as I say you know I'm flexible on that but yeah I still work for me before I don't know if this electrician still there and and I'm going to the other things is energized plug which only has to do is close the breaker panel but you know time a year ago or whenever I had it done I will forgot I didn't care 1 open spots so early after you do that work okay with me see if I got to eat 1st and then I have this weather I think 25th off because I'm off on the 8th then up on the 21st or week already if you know of here I'm coming I'm on a Friday that I'm off he's doing 15 you probably do that one 4/3 yeah so let's why don't we just instead of buying stick them off I'm off on June 15th June 29th eligible yeah I like that effect first thing this yes yes and as I said I left my phone here so if I don't hear I'll be home but in case I do my work desk case anything happens it's 9:05 7 to 3 7890 and I'm on a 26112 now I'm never home I'm working with you moving on this okay thanks for help and I look forward for the time around ","Service"
"691006968","are you and you are 704-557-2210 great and you have your email address here alright so let's go but anyhow did for us so pretty much the same time so okay so I can get more okay no problem ","Service"
"691001275","okay thank you ","Service"
"1067453083","everyday service Maria speaking how can I make a smile leaving Port Stanley Matt how are you I have that as I needed on that to you I called earlier there in the winners at the kids can license cut the line sets on it what's your address 3009 Bridge Street the train stations would there be any chance we could do that Monday years ago on the kids and license he's got it okay alright just one moment so it's just to get some how many are you it's just this one of the four phone number 088 postal code there BC feel no worries C5 health Sapore so Spencer he's around or no you know there is a sticker comma she'll figure out what the problem is I can do it right and then go ahead prepare for Kurt how to get full please I want to come back with you okay that's bad Mr is not available get this fine are you thinking lady give me a call and maybe when they're funny think he's leaving London or whatever now I'm just now it's 6 in the several hours to charge it twice earlier is not for shit Kidz cuts out just got put in charge you start these hard to steal it but they got chased away so much hey perfect my number 663 10885 okay thanks ","Service"
"1067467985","03 ","Sales"
"1067468461","free service Maria speaking how can I make a smile well hello I was trying to make sure a couple of appointments I guess okay Ernest machine person and I need sugar so he's couscous a call so we can start with her furnace air conditioning disappear when I start funds phone number to self yes I will schedule effects of mission actually I will transfer you to Diana she can spare I will take those calls and then I will transfer you over and that she cannot book for both of them for you okay okay so it's mostly the air conditioning as to what is well have you at massage chair I don't remember what day as long as it's like once a year so she signed last June from last into this soon if you had a once that's fine and then it goes from 2 until I do that I had someone else to the first what you have done here Mike Mike my ear thing going to sign up for another year thing anyway I'm not sure I can I'm at work I don't have my purse beginning of comma couple of times 4/4 yeah Amber of last year you signed up that was to replace our menu has the plumbing calls for some football the plumbing is so what kind of phone so it's not a plumbing cholesterol tennis just annoying and I don't know how to dress Smiley just mentor let me get this going again and like I said I will transfer you over to Diana because you have the home protection plan with us there will be no dispatch for for guys to come out an accurate price on both and then go ahead and and then for sure also a 10% off on the work as I thought it is just a regular whole ceiling or is that I know I know on hold for one moment Shepherd going okay thank you hello Diana chicken ohh hello how are you what are you I'm yeah she next week Thursday or Friday did you want morning or afternoon you know what why don't you just pick morning I can do save morning for 8:30 pretty need later than that later how about morning or afternoon did you want that personality on okay with you hot shorts I'm going to try and see what day I'm off on Monday it's just so noisy fan so you know what don't worry about it okay if you don't mind waiting later in the morning after 10 sure morning Chocolate Friday may need after 10:30 okay thank you very much you're welcome okay bye bye now ","Service"
"1067495272","Maria my name is Mike and I'm calling because we've used your company for all our electrical needs in the past and I have a question about some advice we are going to meet with you so I'm going to get you your company to do it my question is so what I need is someone kind of give me some guidance as to not just what it would cost but I want to put a new loan and I guess my question we have you say they can do all the work and any come out and say well I have to go to go without you know like I said if I need to take I can and get through this hell me a box here this is where it's going to go we could do that and then I need to know also if we want to do for a comedy handle that I have in the garage hey man so come on baby boy just portfolio there for you to purchase a eat or for us to provide and install them well in the sense of because the 40 inch tubes in the ceiling of the garage so we open this doesn't work for some action to it so might be replacement and if I got like a 40 inch what do you call those aluminum luminescence tubes I have I have a friend of mine just because there is a little after 6 on a space X I have one there then I was reading something online edition that I know you said you should use those hours which is in subzero temperatures I miss you you know so an issue with that so I can't like it's just it was kind of things just to say okay we could just briefly we used to have it so we actually use it as a like a special we have a child sign and hang out there so we need Lighting in a new in a new area I need to know how many outlets we can get in where you know is this lighting ideal move this ballast should you guys move it anything okay 51 Thomas James drug makes later other problems and then where we have work or something synonym go over everything everything that you had any questions that you may have and and so forth and check everything out make sure you got enough room okay you know I don't know I don't know but I'm actually working this home cuz she's got a lot of good ideas but I don't know what your schedules like available this ride that's fine yeah that's fine it is in my wife has used his homework because our office is closed for lunch 12 I'm just looking at schedule on that day to see if I something already going on as two different calendars someone for work and one her young 25th help everything's clear so far and so afternoon is perfect so when you say early afternoon anytime between 12 and 4 Saturday 4 girl you met before that thank you so much okay is there a charge for him to come out and explain all this stuff to us okay so like there's a charge and there's a whatever yeah I might be a you know some thank you so much have a great thank you ","Service"
"690519184","thank you for calling credit Home Services this is Britney speaking how can I make you helpful I'm trying to get you for my offer if you have any more conditions we have any air conditioning it's yeah I'm I'm not sure if they'd like to sell them or what you actually the answering service I can take a message and have someone call you back tomorrow or you can call them back tomorrow and speak with them directly ","Sales"
"690370850","Miss Maria speaking how can I make you smile chance you would have an electrician available today to help us with our hot tub hookup we've run into a problem so okay so you if you want some information from you and then we can set up an appointment sure everything is there just looking at it picture me 463 Harbor 4th Avenue and that is why he charged and 680 P 1 you want yes phone number 519-433-1080 Andrea an email out to like to to share with us nose weeks that's a quickly go over how we work here at final reschedule our guys they will come out on site they will go over everything with you first give you an accurate price and go ahead with the hook up when they are done they're able to accept cash checks Visa Mastercard and that's it to my daughter this $59 to give you an accurate price favor just looking to see and the first available it looks like for our electricians would be spring semester can I put you on hold if there's any cancellations which can also available ","Service"
"1067713594","it's a great day to service my speaking how can I make a smile for work with an air conditioner or furnace air conditioner are you sure you want to pick the girls what's your okay ","Service"
"1067718144","I can ask him what what evening we were just talking here tonight we're actually free early evening would be fine so 6:50 would be great if you're available ","Service"
"1067745613","Phyllis Maria speaking how can I make it home it's a condo or something number love seeing the purchase for us you do electrical work move seats does you know you know fill yourself a nice certificate to lower Squad I'm is also it was a problem in their room I mean furnaces are pretty good size small business sent home so it's only a couple of they're going to use you doing awesome forever so I need some overtime really have some you just letting me told her nephew service call if the call going here for the electrical first right to charge this period do you still work just now thing she can person did shoot yeah we just Seymour knees hurt so my son is 182 feet you know that would be great thanks Mom what does the number now again I can get your phone number 2849 9 home you know Sophie the price of gold and then we'll get a hold of you later the past track of these are MasterCard here tomorrow but I don't so then look sexy 20 seconds when later morning or later afternoon let me put you up cuz I work with we are shit 7 to 3 I like the winds available go variety so later morning which would be one would be from 3 on you can give you a call if you'd like like maybe 53 or 18 minutes usual when you give you like a 15 minute heads up see if you're going to be a little better now okay the boy for that one area where the light already that'll be nice ","Service"
"1067752316","how can I make you smile Sugar House to reschedule our appointment for tomorrow that was scheduled earlier in the week for furnace in AC Service I believe it's scheduled for 12 p.m. please call into tomorrow 1722 Beaver Brook surgery yesterday so I wonder if we can maybe push it to next week either Wednesday or the Thursday I can do Wednesday the same time early afternoon good luck whatsoever ","Service"
"1067756746","Maria speaking real nice looking in question for me December we did a furnace and air conditioning and I think you could have the air conditioning yeah I'm going to the weather and he says comma when it yeah to be about 16 degrees for they can do it or for the furnace hello Bethany North Pole think I'm okay with her plans yes it is the one you have to get together okay problem we'll get you in to see when I can now I have it's next week now that we have availability and Monday to get you in a second call of the day or afternoon what kind of hurt San Carlos it is 11 thank you ","Service"
