"Unique Id","Call Id","Words"
54,"665820027.0","it's a great service Maria speaking how can I make it's miles from me we bring someone as far as to give a quote on having switches phones as well as think that letter obviously at the the illegal so sorry it's a quote to how many we need currently wired switch on the fan in the lights and they would like them to change to 241 which were the right ones with the stamps problems with everything is the address 145 Central Avenue so I will forward this on to the dispatch department they will give you a call with an exact time and date when someone could come out is there a better time for you or OC Fair from 8 to 4:30 perfect she's like the price forums the bra size car see you Wednesday are you there perfectly we're allowed to get hold of you shortly perfect fishing "
55,"665820027.0","perfect I love close of her appreciate "
56,"665820027.0","it's a great service Maria speaking how can I make it's miles we bring someone expertise to give a quote on having some switches phones as well as him that letter obviously at the I see your legal so sorry it's a quote to how many currently wired switch for the fan in the lights and they would like them to change to 241 which were the right ones with the stamps problem everything is the address 145 Central Avenue so I will forward this on to the dispatch department they will give you a call with an exact time and date when someone could come out is there a better time for you or OC Fair from 8 to 4:30 perfect she's like alright bye forums the bra size car doing the work see you Wednesday are you perfect I love close of herpes "
57,"665820027.0","perfect I love close of herpes "
58,"665820027.0","perfect I love close of her appreciate "
59,"665820027.0","it's a great service Maria speaking how can I make it's miles Maria my name we pray for someone else to give a quote on having some switches phones as well as he that letter obviously at the the illegal sister it's a quote to how many we need problem everything 145 Central Avenue so I will forward this on to the dispatch department they will give you a call with an exact time and date when someone to come out is there a better time for you or OC Fair from 8 to 4:30 perfect forum the bra size car doing the work see you Wednesday are you perfect I love close of herpes "
60,"666269220.0","smile for you isn't working it's not sticking in and boiling yeah so are with regards to having someone come out and maybe do some service what would that be or how do we go about that it is a gas water heater perfecto so you think it may be something that is isolated or Plumbing or the electric pilot light or whatever the heck it is I did read on the other side of it to try and has a shut off on the gas and then unplug it where it has the fence the fence and then it says turn it back on and plug it back in and and turn it too low or whatever but I did that process twice and it went through a paper like electrically and then it a little red light that's that's the place because I think it beeps like it it doesn't it doesn't do what it supposed to do so then the low red light starts laughing at me second not working I don't know how you did it start doing so of course you know they will be a bill my way to work okay what it is and you kind of give me an idea of what it might be and how much that would cost if I see what the issues are and so kind of offers come in for some reason if you could look at the new parts and have to go get it from back cuz you're not on the clock but he keeps given up some prices so and what is the starter whatever like a little later Pete their part what is it usually do you know where you can't really quote that was okay alright your diagnostic evaluation is $99 okay alright let me come back and just after everything that's going to be the norm across the board I would think but with regards to parts and pieces I don't know what the brand if I look very diligently to find out what the brand on my hot water here I can't find the damn thing or if it's whatever Terry or whatever the heck other brands writer American Standard whatever brand or do it that would probably help me make a decision to would you be able to get out there like late obviously have no hot water so we could you could we arrange calls skull hurts so if late into the baby guys doing 5:00 so could I guess not a point that I get appointment tonight at 35325 I am going to go ahead and book it I will go ahead and book it it as long as I'm not going to get ripped I know I I've had a few people speak highly of you so I'm going to trust that you're you're on it then you're not going to you're not going to come and put me $500 because play frankly out I would probably look at replacing the unit if that was the case but I don't want to I don't want to go down that road and I don't want to do that if it's see if I can fix it for a few hundred bucks you know so can I just finished with Evan levey a.m. fireman you e our m a n you are M as in man a as the fireman yep the address is 1934 Bloom Crescent bllom dresses near a postal code area it up in my phone hold on this app 34 Glen Griffin in London and it's the M5 for free phone number is 509 639 9723 that's my cell number alright so I'll I'll stay home from work 434 you'll be there between 3 and 5 liter I like it okay okay just an example "
61,"666269220.0","smile for you isn't working it's not sticking in and boiling yeah so are with regards to having someone come out and maybe do some service what would that be or how do we go about that it is a gas water heater perfecto so good so good maybe something that is isolated or permit for the electric pilot light or whatever the heck it is I did read is on the other side of it to try and has a shut off on the gas and then unplug it where it has the fence the fence and then it says turn it back on and plug it back in and and turn it too low or whatever but I did that process twice and it went through a paper like electrically and then it a little red light that's that's the place because I think it beeps like it it doesn't doesn't do what it supposed to do so then the little red light starts laughing at me second not working I don't know when did you start doing for you know they will be home til 9 tomorrow okay what it is and you kind of give me an idea of what might be getting out much that would cost her $60 so give you an accurate less than 10% of all cars come through for some reason if you could deliver parts so I have to go get it from back cuz you're not on the clock but she keeps given up some prices so and what is the starter whatever like a little later Pete their part what is it usually do you know where you can't really quote that was okay alright calms your evaluation is $99 okay alright let me come back and just after everything that's going to be the norm across the board I would think but with regards to parts and pieces I don't know what the brand if I look very diligently to find out what the brand on my hot water here I can't find the damn thing or if it's whatever carrier or whatever the hell they're brand writer American Standard whatever brand or do it that would probably help me make a decision to would you be able to get out there like late obviously have no hot water so we can you cook who we arrange calls skull hurts late into the baby guys doing 5:00 so could I guess not a point that I get appointment tonight at 35325 I am going to go ahead and book it I will go ahead and book it it as long as I'm not going to get ripped I know I I've had a few people speak highly of you so I'm going to trust that you're you're on it then you're not going to you're not going to come and put me $500 because play frankly out I would probably look at replacing the unit if that was the case but I don't want to I don't want to go down that road and I don't want to do that if it's if I can fix it for a few hundred bucks you know so okay yeah fireman you are a man speak you e our M as in man hey ends the fireman yep the address is 1934 Bloom Crescent bllom prescription you're in a god postal code area look it up in my phone hold on this app 1934 Boone Crescent in London and it's been 5X 4 + 3 phone number is 509 639 9723 that's my cell number alright so I'll I'll stay home from work for free so you'll be there between 3 and 5 we are I like it I felt okay just feel like I owe you "
62,"666269220.0","smile for you isn't working it's not sticking in and boiling yeah so are with regards to having someone come out and maybe do some service what would that be or how do we go about that it is a gas water heater perfect Hill so good so good maybe something that is isolated or Plumbing or the electric pilot light or whatever the heck it is I did read it on the other side of it to try it has a shut off on the gas and then unplug it where it has the fan the fan and then it says turn it back on and plug it back in and and turn it too low or whatever but I did that process twice and it went through a paper like electrically and then it a little red light that's that's the place because I think it beeps like it it doesn't doesn't do what it supposed to do so then the little red light starts laughing at me second not working I don't know how you did it start doing for you know they will be home til my way to work okay what it is and you kind of give me an idea of what it might be and how much that would cost to come 160 students so kind of offers come in for some reason if you can do parts so I have to go get it from back cuz you're not on the clock but she keeps give a letter upfront pricing so and what is the starter whatever like a little later Pete their part what is it usually do you know where you can't really quote that was okay alright calms your evaluation is $99 okay alright let me come back and just after everything that's going to be the norm across the board I would think but with regards to parts and pieces I don't know what the brand if I look very diligently to find out what the brand on my hot water here I can't find the damn thing or if it's whatever carry or whatever the heck other brands writer American Standard whatever I can't deal with brand or we could do it that would probably help me make a decision to would you be able to get out there like late better obviously have no hot water so we could you could we arrange calls skull hurts so if you guys could I guess not a point could I get appointment tonight at 35325 I am going to go ahead and book it I will go ahead and book it it as long as I'm not going to get ripped I know I I've had a few people speak highly of you so I'm going to trust that you're you're on it then you're not going to you're not going to come and put me $500 because play frankly out I would probably look at replacing the unit if that was the case but I don't want to I don't want to go down that road and I don't want to do that if it's if I can fix it for a few hundred bucks you know so can I just finished 7 P am fireman you e our m a n you are M as in man a as the fireman yep the address is 1934 Bloom Crescent bllom dresses near a postal code area up in my phone hold on 34 Glen Griffin in London and it's been 5X for 3 my phone number is 509 639 9723 that's my cell number alright so I'll I'll stay home from work 434 you'll be there between 3 and 5 liter I like it okay okay colonics you "
63,"666269220.0","smile for you isn't working it's not sticking in and boiling yeah so are with regards to having someone come out and maybe do some service what would that be or how do we go about that it is a gas water heater perfecto so you think it may be something that is assassinated or Plumbing or the electric pilot light or whatever the heck it is I did read it on the other side of it to try and has a shut off on the gas and then unplug it where has the fence the fence and then it says turn it back on and plug it back in and and turn it too low or whatever but I did that process twice and it went through a paper like electrically and then it a little red light that's that's the place because I think it's like it it doesn't doesn't do it supposed to do so then the little red light starts laughing at me second not working I don't know I just did it start doing so of course you know they will be on my way to work okay what it is and you kind of give me an idea of what it might be getting out much that would cost her students and I got so give you an accurate price after the diagnostic and then from that as you can do the work 80% of all cars come in for some reason if you didn't have that particular part so I have to go get it come back cuz you're not on the clock but she keeps give a letter upfront pricing so and just a starter whatever or like a roller part what is it usually piano or you can't really quote that was okay alright calms your evaluation is $99 okay alright let me come back and just after everything that's going to be the norm across the board I would think but with regards to parts and pieces I don't know what the brand if I look very diligently to find out what the brand on my hot water here I can't seem to find the damn thing or if it's whatever carrier or whatever the heck of a brand American Standard whatever brand or we could do it that would probably help me make a decision to would you be able to get out there like late look at it obviously have no hot water so we can you cook who we arrange calls skull hurts so late in the day be 5:00 so could I guess not a point that I get appointment tonight at 35325 I am going to go ahead and book it I will go ahead and book it it as long as I'm not going to get ripped I know I I've had a few people speak highly of you so I'm going to trust that you're you're on it then you're not going to you're not going to come and put me $500 because play frankly I would I would probably look at replacing the unit if that was the case but I don't want to I don't want to go down that road and I don't want to do that if it's if I can fix it for a few hundred bucks you know so so can I get your new 7 P am firemen you e our m a n you are M as in man a as fireman yep the address is 1934 Bloom Crescent bllom dresses Irena both Dakota I look it up in my phone hold on Crescent in London and it's the M5 for 3 my phone number is 509 639 9723 that's my cell number I saw it I'll stay home from work for 3 that you'll be there between 3 and 5 we are like it okay okay okay "
64,"666269220.0","smile for you isn't working it's not sticking in and boiling yeah so are with regards to having someone come out and maybe do some service what would that be or how do we go about that it is a gas water heater so you think it may be something that is I guess deleted or Plumbing or the electric pilot light or whatever the heck it is I did read is on the other side of it to try it has a shut off on the gas and then unplug it where it has the fence the fence and then it says turn it back on and plug it back in and and turn it too low or whatever but I did that process twice and it went through a paper like electrically and then it a little red light that's that's the place because I think it'd be like it it doesn't doesn't do what it supposed to do so then the low red light starts laughing at me second not working I don't know how you did it start doing so of course you know they will be home til my mouth okay what it is and you kind of give me an idea of what it might be and how much that would cost her $60 so give you kind of ours down there for some reason if you do parts so I have to go get it come back cuz you're not on the clock but she keeps give a letter upfront pricing starter whatever like a little later part what is it usually you know where you can't really quote with us okay alright calms your evaluation is $99 okay alright let me come back and just after everything that's going to be the norm across the board I would think but with regards to parts and pieces I don't know what the brand if I look very diligently to find out what the brand on my hot water here I can't seem to find the damn thing or if it's whatever carrier or whatever the heck other brands writer American Standard whatever brand or do it that would probably help me make a decision to would you be able to get out there like late better obviously have no hot water so we could you could we arrange calls late in the day 5 o'clock so could I guess not a point that I get appointment tonight at 35325 I am going to go ahead and book it I will go ahead and book it it as long as I'm not going to get ripped I know I I've had a few people speak highly of you so I'm going to trust that you're you're on it then you're not going to you're not going to come and put me $500 because play frankly out I would probably look at replacing the unit if that was the case but I don't want to I don't want to go down that road and I don't want to do that if it's see if I can fix it for a few hundred bucks you know so so can I get your new 7 D VA M fireman you e our m a n you are M as in man hey ends the fireman yep the address is 1934 Bloom Crescent bllom precious near a postal code area it up in my phone hold on 94 Glen Griffin in London and it's been 5X for 3 my phone number is 509 639 9723 that's my cell number alright so I'll I'll stay home from work for 3 so you'll be there between 3 and 5 we are I like it okay okay okay "
